nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	WDSsep	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	WDSsep	name	
0	2.13869	23.00718	6.46922	0.00000	1.52876	5.37989	3.74926	3.86045	0.45990	0.02073	0.02652	7.28621	0.10233	0.10233	0.00233	0.00951	1.35261	0.00160	257.31530	24	0.43186	0.27000	3030.00000	10.76000	M	172.94381	-41.04644	287.13007	19.36812	inf	V*V857Cen
0	0.65706	411.17401	0.17157	0.00000	1.52876	1.03110	4.25830	3.23207	0.32460	0.01954	0.08221	7.28621	0.69948	0.69948	0.02326	0.06501	0.02895	0.00513	104.07557	24	0.43186	0.27000	3030.00000	10.76000	M	172.94381	-41.04644	287.13007	19.36812	inf	V*V857Cen
0	1.10781	1.46032	1.61182	0.00000	2.17809	3.40947	0.19142	4.19864	0.39936	0.23927	0.02569	1.60244	0.02226	0.02226	0.00124	0.00197	259.28236	0.81046	983.22100	25	0.66900	0.69000	4225.00000	11.28000	K	147.77938	-43.50278	271.67591	8.15988	inf	HD85512
0	0.52538	6.95843	0.04456	0.00000	2.17809	5.94895	6.14133	0.86290	0.10313	0.57462	0.05188	1.60244	0.06304	0.06304	0.00470	0.00559	32.33610	0.09529	645.88905	25	0.66900	0.69000	4225.00000	11.28000	K	147.77938	-43.50278	271.67591	8.15988	inf	HD85512
0	0.72076	18.06301	0.21555	0.00000	2.17809	5.72629	2.03345	2.93178	0.29625	0.04257	0.02170	1.60244	0.11906	0.11906	0.00640	0.01056	9.06392	0.82322	442.32002	25	0.66900	0.69000	4225.00000	11.28000	K	147.77938	-43.50278	271.67591	8.15988	inf	HD85512
0	0.82030	26.88829	0.82996	0.00000	2.17809	2.85735	5.03885	4.95031	0.21543	0.27893	0.07297	1.60244	0.15523	0.15523	0.01236	0.01376	5.33276	0.56917	398.06156	25	0.66900	0.69000	4225.00000	11.28000	K	147.77938	-43.50278	271.67591	8.15988	inf	HD85512
0	2.28204	5.46434	6.88456	0.00000	0.99148	2.99209	1.18545	6.23728	0.03293	0.12462	0.03982	0.05369	0.03454	0.03454	0.00268	0.00413	2.90054	0.03568	360.19473	26	0.21700	0.18400	3005.00000	8.36000	M	355.77630	36.53698	107.91866	-24.33463	inf	G130-4
0	1.61196	78.36499	2.76391	0.00000	0.99148	4.53968	2.99758	0.61254	0.20259	0.59510	0.09539	0.05369	0.20386	0.20386	0.02258	0.02438	0.08325	0.53027	141.27525	26	0.21700	0.18400	3005.00000	8.36000	M	355.77630	36.53698	107.91866	-24.33463	inf	G130-4
0	0.66494	12.84536	0.22467	0.00000	1.47107	1.54374	3.74365	6.11951	0.05722	0.58163	0.08432	1.79015	0.05339	0.05339	0.00248	0.00274	0.56698	0.55833	237.98406	27	0.15600	0.12300	2930.00000	19.49000	M	190.99602	-16.24318	300.32808	46.59088	inf	LP796-1
0	3.17257	59.24679	5.59494	0.00000	1.47107	2.70182	5.55864	1.94619	0.44502	0.11119	0.01638	1.79015	0.14793	0.14793	0.00269	0.00759	0.07385	0.00499	125.22963	27	0.15600	0.12300	2930.00000	19.49000	M	190.99602	-16.24318	300.32808	46.59088	inf	LP796-1
0	0.60783	32.20036	0.15467	0.00000	1.76309	2.29492	3.05660	4.30759	0.71755	0.56132	0.06314	8.38308	0.11267	0.11267	0.00440	0.00880	1.31788	0.01479	217.39855	28	0.40030	0.18400	3281.00000	12.81000	M	2.07243	-57.09803	314.33820	-59.06448	inf	L217-28
0	2.89542	86.45092	8.64896	0.00000	1.76309	5.68766	1.69227	1.27751	0.19056	0.15605	0.00629	8.38308	0.21765	0.21765	0.01675	0.01699	0.35318	0.23890	203.51621	28	0.40030	0.18400	3281.00000	12.81000	M	2.07243	-57.09803	314.33820	-59.06448	inf	L217-28
0	1.09151	2.46304	1.64560	0.00000	2.79503	2.64224	4.93354	4.60400	0.13868	0.22976	0.04590	0.22291	0.02030	0.02030	0.00378	0.00378	10.97799	0.33765	488.06331	29	0.21700	0.18400	3213.66054	5.37000	M	75.48928	-6.94622	206.43045	-27.47127	inf	LP656-38
0	0.60657	321.81356	0.20679	0.00000	2.79503	4.29484	2.88636	0.04407	0.14642	0.20538	0.00104	0.22291	0.52277	0.52277	0.09710	0.09735	0.01656	0.28352	95.96594	29	0.21700	0.18400	3213.66054	5.37000	M	75.48928	-6.94622	206.43045	-27.47127	inf	LP656-38
0	0.50517	2.70013	0.13657	0.00000	1.11329	3.16046	5.65232	2.85728	0.75141	0.54100	0.09607	0.84897	0.02159	0.02159	0.00090	0.00128	8.67257	0.04729	337.25795	30	0.21700	0.18400	3124.00000	16.90000	M	207.71567	36.73810	74.01792	74.18070	inf	Ross1019
0	2.55749	6.29363	4.18489	0.00000	1.38232	1.92539	4.91998	3.25674	0.13029	0.40047	0.02685	4.81919	0.06264	0.06264	0.00154	0.00422	80.56126	0.00539	805.24621	32	0.75646	0.82760	4976.00000	14.83000	K	242.42831	-56.44515	327.86239	-3.49524	inf	HD144628
0	3.04266	59.13365	10.86556	0.00000	1.38232	1.18242	0.63214	5.97839	0.14429	0.25720	0.00057	4.81919	0.27891	0.27891	0.01784	0.01881	4.06333	0.17640	380.06331	32	0.75646	0.82760	4976.00000	14.83000	K	242.42831	-56.44515	327.86239	-3.49524	inf	HD144628
0	2.87497	152.68120	6.07894	0.00000	1.38232	2.92942	0.45204	6.08518	0.09544	0.03655	0.03285	4.81919	0.52493	0.52493	0.03430	0.03540	1.14713	0.20463	280.90980	32	0.75646	0.82760	4976.00000	14.83000	K	242.42831	-56.44515	327.86239	-3.49524	inf	HD144628
0	0.52352	1.63873	0.08302	0.00000	0.95977	0.03104	1.53772	3.25877	0.60082	0.35222	0.08663	0.79701	0.01758	0.01758	0.00059	0.00102	25.20579	0.84004	495.70312	33	0.30000	0.27000	3131.00000	17.29000	M	117.42560	-3.34277	222.70223	11.35343	inf	PMJ07497-0320
0	0.93761	2.29565	0.82996	0.00000	0.95977	0.22485	0.75403	2.57815	0.13937	0.07236	0.04841	0.79701	0.02201	0.02201	0.00126	0.00127	16.08058	0.39973	536.82516	33	0.30000	0.27000	3131.00000	17.29000	M	117.42560	-3.34277	222.70223	11.35343	inf	PMJ07497-0320
0	2.22461	3.84693	6.60480	0.00000	0.95977	4.11649	3.42199	1.38479	0.08537	0.17920	0.01710	0.79701	0.03106	0.03106	0.00104	0.00180	8.07897	0.83944	458.88501	33	0.30000	0.27000	3131.00000	17.29000	M	117.42560	-3.34277	222.70223	11.35343	inf	PMJ07497-0320
0	0.62680	79.91844	0.26523	0.00000	0.95977	2.85365	2.46354	2.48580	0.26209	0.40851	0.04909	0.79701	0.23471	0.23471	0.00821	0.01357	0.14146	0.82408	158.20332	33	0.30000	0.27000	3131.00000	17.29000	M	117.42560	-3.34277	222.70223	11.35343	inf	PMJ07497-0320
0	1.57780	1.90999	3.06594	0.00000	0.74237	2.81435	1.75249	2.21714	0.07350	0.32140	0.09940	1.53531	0.01498	0.01498	0.00069	0.00080	7.19756	0.60765	447.26110	34	0.15600	0.12300	2930.00000	18.79000	M	140.09137	26.72862	200.72217	43.31649	inf	LP313-42
0	3.06624	6.20279	3.93242	0.00000	0.74237	0.70808	5.36055	2.19256	0.56722	0.25572	0.06062	1.53531	0.03286	0.03286	0.00134	0.00175	1.49662	0.06449	249.68860	34	0.15600	0.12300	2930.00000	18.79000	M	140.09137	26.72862	200.72217	43.31649	inf	LP313-42
0	1.17305	11.11865	2.29325	0.00000	0.74237	4.43041	2.77248	1.05421	0.62771	0.39187	0.06788	1.53531	0.04849	0.04849	0.00233	0.00258	0.68732	0.56178	197.95355	34	0.15600	0.12300	2930.00000	18.79000	M	140.09137	26.72862	200.72217	43.31649	inf	LP313-42
0	6.65505	202.62561	46.41011	0.00000	0.74237	2.10753	5.62813	1.98414	0.79472	0.51329	0.08050	1.53531	0.33579	0.33579	0.01348	0.01787	0.01433	0.06155	64.82099	34	0.15600	0.12300	2930.00000	18.79000	M	140.09137	26.72862	200.72217	43.31649	inf	LP313-42
0	3.99885	209.93315	13.37002	0.00000	0.97420	6.24389	2.88348	1.27641	0.43577	0.39847	0.03481	9.33903	0.59578	0.59578	0.03222	0.04538	0.23045	0.75321	167.13309	35	0.63000	0.64000	3889.00000	13.13000	K	335.56753	-54.56061	337.24486	-51.44893	inf	HD211970
0	1.56031	4.81801	2.88098	0.00000	1.54966	3.66716	3.30700	3.68087	0.64007	0.47804	0.03575	1.86124	0.03176	0.03176	0.00233	0.00306	5.49762	0.06394	330.10570	36	0.21700	0.18400	3381.00000	10.38000	M	344.10281	-60.06368	325.70957	-51.67527	inf	L167-14
0	2.35519	8.56030	2.94136	0.00000	1.54966	1.47459	1.36113	0.20012	0.63135	0.35241	0.08982	1.86124	0.04658	0.04658	0.00010	0.00449	2.55474	0.00000	274.18474	36	0.21700	0.18400	3381.00000	10.38000	M	344.10281	-60.06368	325.70957	-51.67527	inf	L167-14
0	0.55842	16.06948	0.15791	0.00000	1.54966	1.63721	1.54266	3.16307	0.14120	0.05849	0.01642	1.86124	0.07089	0.07089	0.00015	0.00683	1.10322	0.99976	274.59483	36	0.21700	0.18400	3381.00000	10.38000	M	344.10281	-60.06368	325.70957	-51.67527	inf	L167-14
0	2.39234	447.17291	9.39715	0.00000	1.54966	0.21033	0.89118	0.35129	0.25869	0.52029	0.09987	1.86124	0.65097	0.65097	0.02026	0.06271	0.01308	0.00374	87.34312	36	0.21700	0.18400	3381.00000	10.38000	M	344.10281	-60.06368	325.70957	-51.67527	inf	L167-14
0	0.75016	13.86224	0.28817	0.00000	1.54028	3.29083	4.36059	1.97390	0.02059	0.15971	0.00927	0.84518	0.06424	0.06424	0.00392	0.00392	2.04236	0.29310	330.99998	37	0.29045	0.18400	3245.00000	16.38000	M	44.37939	10.79016	166.04971	-41.29210	inf	Ross791
0	1.81491	372.48309	4.36214	0.00000	1.54028	5.38965	0.91565	6.23656	0.52604	0.56142	0.05732	0.84518	0.57630	0.57630	0.02273	0.03518	0.02538	0.03498	92.17178	37	0.29045	0.18400	3245.00000	16.38000	M	44.37939	10.79016	166.04971	-41.29210	inf	Ross791
0	1.72274	0.66358	6.33642	0.00000	1.22032	4.68440	4.16642	5.93594	0.02561	0.10297	0.09678	4.41052	0.00636	0.00636	0.00058	0.00072	6.92527	0.66968	448.58691	38	0.10100	0.07800	2350.00000	8.88000	M	53.55091	-49.89223	260.40567	-51.58102	inf	LEHPM3396
0	1.49381	12.86008	3.69518	0.00000	1.22032	3.70165	4.80444	4.17830	0.79578	0.18660	0.06001	4.41052	0.04590	0.04590	0.00473	0.00517	0.13304	0.14348	112.99810	38	0.10100	0.07800	2350.00000	8.88000	M	53.55091	-49.89223	260.40567	-51.58102	inf	LEHPM3396
0	0.76297	27.88996	0.35459	0.00000	1.22032	3.84382	2.87568	6.10616	0.73460	0.20513	0.00202	4.41052	0.07691	0.07691	0.00793	0.00866	0.04739	0.14320	93.20805	38	0.10100	0.07800	2350.00000	8.88000	M	53.55091	-49.89223	260.40567	-51.58102	inf	LEHPM3396
0	1.23334	72.03943	6.88456	0.00000	1.22032	5.50374	0.59917	4.65678	0.53623	0.44330	0.01482	4.41052	0.14478	0.14478	0.00970	0.01630	0.01337	0.83018	78.10499	38	0.10100	0.07800	2350.00000	8.88000	M	53.55091	-49.89223	260.40567	-51.58102	inf	LEHPM3396
0	1.05457	156.02617	1.51458	0.00000	1.22032	5.87959	2.21238	6.08087	0.64630	0.10587	0.09844	4.41052	0.24236	0.24236	0.01438	0.02729	0.00477	0.01756	56.41395	38	0.10100	0.07800	2350.00000	8.88000	M	53.55091	-49.89223	260.40567	-51.58102	inf	LEHPM3396
0	0.51897	466.89085	0.13377	0.00000	1.22032	1.46460	4.16631	0.69120	0.40046	0.01380	0.07273	4.41052	0.50328	0.50328	0.02093	0.05668	0.00111	0.93499	44.66941	38	0.10100	0.07800	2350.00000	8.88000	M	53.55091	-49.89223	260.40567	-51.58102	inf	LEHPM3396
0	2.25848	1.11119	3.40098	0.00000	2.67042	4.92227	4.56638	2.04623	0.08741	0.07391	0.06785	3.14254	0.01044	0.01044	0.00053	0.00054	17.65048	0.24832	557.58655	39	0.16611	0.12300	2966.30396	19.36000	M	140.69301	-15.78998	246.86383	23.65408	inf	LP787-32
0	3.19833	217.31488	8.83023	0.00000	2.67042	6.26054	1.92700	0.23618	0.58805	0.01714	0.02347	3.14254	0.35183	0.35183	0.01684	0.01817	0.01555	0.15287	78.73864	39	0.16611	0.12300	2966.30396	19.36000	M	140.69301	-15.78998	246.86383	23.65408	inf	LP787-32
0	0.84239	206.02803	0.32636	0.00000	1.65991	4.93458	3.43140	3.41769	0.77828	0.53995	0.02032	0.73795	0.38832	0.38832	0.02157	0.02551	0.03001	0.09786	79.49079	40	0.21700	0.18400	3213.66054	15.22000	M	28.53319	-15.60619	177.75181	-71.43704	inf	G272-118
0	1.56788	348.13073	3.00300	0.00000	1.65991	5.42172	3.18714	0.79237	0.55296	0.31623	0.06091	0.73795	0.55090	0.55090	0.02433	0.03620	0.01491	0.78056	79.52708	40	0.21700	0.18400	3213.66054	15.22000	M	28.53319	-15.60619	177.75181	-71.43704	inf	G272-118
0	2.17452	101.84900	9.20424	0.00000	1.19060	2.80469	1.08062	4.42796	0.35323	0.54744	0.06134	13.87963	0.24278	0.24278	0.01479	0.01945	0.06554	0.71293	126.28775	41	0.21700	0.18400	3089.00000	12.48000	M	280.40583	39.70337	68.68996	18.69935	inf	G205-35
0	2.84682	4.65432	3.93242	0.00000	2.20883	3.37438	3.34592	1.22266	0.27307	0.32737	0.08277	5.17235	0.04443	0.04443	0.00240	0.00396	64.03197	0.82313	726.98497	42	0.81379	0.54000	3815.03784	11.23000	M	67.25052	21.92270	175.43925	-18.08817	inf	HD28343
0	2.27319	22.71329	10.64251	0.00000	2.20883	2.57058	0.06456	3.55940	0.66261	0.34517	0.03503	5.17235	0.12783	0.12783	0.01056	0.01138	7.73569	0.52698	353.76264	42	0.81379	0.54000	3815.03784	11.23000	M	67.25052	21.92270	175.43925	-18.08817	inf	HD28343
0	2.12477	7.52464	3.47225	0.00000	1.59154	2.90668	2.38398	6.08846	0.05018	0.44212	0.09999	0.51411	0.03738	0.03738	0.00285	0.00491	1.47971	0.02419	303.04521	43	0.17658	0.12300	2928.82153	7.62000	M	282.07307	7.68922	39.43064	4.19296	inf	G141-36
0	1.88967	30.68707	1.82542	0.00000	1.59154	4.14720	2.82055	1.96856	0.48002	0.26052	0.04682	0.51411	0.09541	0.09541	0.00099	0.01252	0.22710	0.99690	163.15627	43	0.17658	0.12300	2928.82153	7.62000	M	282.07307	7.68922	39.43064	4.19296	inf	G141-36
0	0.76669	263.40697	0.53690	0.00000	1.59154	2.50856	5.71970	1.57094	0.36455	0.47814	0.05375	0.51411	0.39997	0.39997	0.02804	0.05249	0.01292	0.01841	83.78252	43	0.17658	0.12300	2928.82153	7.62000	M	282.07307	7.68922	39.43064	4.19296	inf	G141-36
0	3.17571	35.05286	7.96035	0.00000	1.76595	5.45646	0.85246	1.45111	0.48636	0.57133	0.09197	1.07946	0.11923	0.11923	0.01349	0.01971	0.25522	0.04289	167.47440	44	0.21700	0.18400	3041.00000	6.05000	M	107.50764	38.52947	178.95427	19.90491	inf	V*QYAur
0	1.05561	68.31282	4.27259	0.00000	1.76595	0.10801	2.78504	5.06365	0.52278	0.07045	0.09251	1.07946	0.18603	0.18603	0.00596	0.03075	0.10484	0.00079	131.63431	44	0.21700	0.18400	3041.00000	6.05000	M	107.50764	38.52947	178.95427	19.90491	inf	V*QYAur
0	3.32095	191.65780	11.09328	0.00000	1.76595	5.13447	1.72492	1.86106	0.66251	0.28555	0.01278	1.07946	0.37005	0.37005	0.05546	0.06117	0.02650	0.55794	85.58850	44	0.21700	0.18400	3041.00000	6.05000	M	107.50764	38.52947	178.95427	19.90491	inf	V*QYAur
0	2.02697	15.26206	3.19580	0.00000	1.79826	0.45093	5.34678	2.93507	0.38383	0.36586	0.08119	17.48785	0.09866	0.09866	0.00234	0.00505	6.47218	0.01155	393.31565	46	0.56236	0.54982	3856.00000	19.55000	M	345.83692	-49.72612	338.12626	-59.36320	inf	CD-5013863
0	1.29430	59.57319	3.06594	0.00000	1.79826	0.39612	3.27901	2.60372	0.71081	0.23602	0.02958	17.48785	0.24458	0.24458	0.01157	0.01251	1.05309	0.53145	206.75965	46	0.56236	0.54982	3856.00000	19.55000	M	345.83692	-49.72612	338.12626	-59.36320	inf	CD-5013863
0	0.87461	369.86720	0.39334	0.00000	1.79826	4.99200	3.82821	4.27837	0.23711	0.51784	0.08982	17.48785	0.82618	0.82618	0.01402	0.04226	0.09229	0.00406	143.36888	46	0.56236	0.54982	3856.00000	19.55000	M	345.83692	-49.72612	338.12626	-59.36320	inf	CD-5013863
0	0.69181	3.32223	0.13657	0.00000	0.10179	4.28187	3.00451	5.53184	0.53280	0.03454	0.04210	2.86007	0.03211	0.03211	0.00268	0.00269	8.81957	0.27987	396.54448	47	0.28977	0.40000	3311.00000	11.95000	M	140.45054	-2.32871	234.57097	31.59663	inf	PMJ09218-0219
0	0.50968	4.80397	0.07032	0.00000	0.10179	3.06025	3.71509	4.16256	0.22158	0.04482	0.02069	2.86007	0.04106	0.04106	0.00342	0.00344	5.39369	0.26916	398.40880	47	0.28977	0.40000	3311.00000	11.95000	M	140.45054	-2.32871	234.57097	31.59663	inf	PMJ09218-0219
0	1.00917	16.28444	1.36537	0.00000	0.10179	1.37867	6.21370	6.18604	0.15056	0.11075	0.06643	2.86007	0.09265	0.09265	0.00775	0.00775	1.05923	0.32678	271.07211	47	0.28977	0.40000	3311.00000	11.95000	M	140.45054	-2.32871	234.57097	31.59663	inf	PMJ09218-0219
0	0.77812	32.51199	0.40159	0.00000	0.10179	2.54372	4.93777	4.23610	0.58278	0.43631	0.02769	2.86007	0.14690	0.14690	0.01229	0.01229	0.42134	0.30580	180.21946	47	0.28977	0.40000	3311.00000	11.95000	M	140.45054	-2.32871	234.57097	31.59663	inf	PMJ09218-0219
0	1.06193	47.74628	1.10961	0.00000	0.10179	5.69305	0.87365	2.98468	0.40587	0.29279	0.09054	2.86007	0.18979	0.18979	0.01585	0.01588	0.25241	0.35240	173.20051	47	0.28977	0.40000	3311.00000	11.95000	M	140.45054	-2.32871	234.57097	31.59663	inf	PMJ09218-0219
0	1.98478	239.44562	4.83882	0.00000	0.10179	1.89357	4.23211	3.77436	0.39742	0.48945	0.09790	2.86007	0.55607	0.55607	0.04630	0.04653	0.02940	0.26970	101.54551	47	0.28977	0.40000	3311.00000	11.95000	M	140.45054	-2.32871	234.57097	31.59663	inf	PMJ09218-0219
0	1.96131	7.30324	5.25741	0.00000	2.59286	1.45351	3.06906	4.55038	0.02580	0.01899	0.08488	0.47789	0.05428	0.05428	0.00269	0.00312	12.58009	0.10657	520.75875	48	0.60574	0.40000	3254.11792	17.40000	M	19.31420	-35.71589	271.89231	-79.80403	inf	CD-36491
0	4.40688	377.95119	4.83882	0.00000	2.59286	5.33254	1.43632	5.13680	0.40033	0.40854	0.05848	0.47789	0.75384	0.75384	0.04284	0.04332	0.06523	0.24729	123.77865	48	0.60574	0.40000	3254.11792	17.40000	M	19.31420	-35.71589	271.89231	-79.80403	inf	CD-36491
0	0.73235	0.72991	0.77989	0.00000	2.13110	5.80935	2.97253	4.63679	0.02155	0.43972	0.01007	129.36428	0.01169	0.01169	0.00051	0.00089	138.22057	0.02277	949.14312	49	0.39264	0.40000	3414.94800	13.18000	M	24.59007	57.23250	129.27424	-5.06031	inf	Ross10
0	1.03647	2.33169	2.70717	0.00000	2.13110	5.06303	5.10326	2.27129	0.28526	0.29012	0.00812	129.36428	0.02536	0.02536	0.00127	0.00192	29.37885	0.03764	595.79774	49	0.39264	0.40000	3414.94800	13.18000	M	24.59007	57.23250	129.27424	-5.06031	inf	Ross10
0	1.00029	44.11834	2.65160	0.00000	2.13110	6.23275	4.27049	0.64166	0.33362	0.32923	0.00904	129.36428	0.18005	0.18005	0.00761	0.01366	0.58269	0.85142	219.70702	49	0.39264	0.40000	3414.94800	13.18000	M	24.59007	57.23250	129.27424	-5.06031	inf	Ross10
0	2.01288	287.16395	2.70717	0.00000	2.13110	5.08992	5.87904	3.00042	0.69061	0.45099	0.01974	129.36428	0.62769	0.62769	0.04278	0.04762	0.04795	0.12987	97.13347	49	0.39264	0.40000	3414.94800	13.18000	M	24.59007	57.23250	129.27424	-5.06031	inf	Ross10
0	2.17664	26.40010	6.07894	0.00000	1.37558	5.51405	3.22117	6.14699	0.14648	0.55519	0.03073	1.72643	0.07477	0.07477	0.00377	0.00378	0.05978	0.29104	132.28160	50	0.10400	0.08000	2420.00000	19.78000	M	83.74354	-15.19552	218.51749	-23.62717	inf	SIPSJ0534-1511
0	2.02086	138.84410	3.26278	0.00000	2.32905	0.93354	3.03970	4.52410	0.71547	0.43723	0.03721	0.48480	0.26099	0.26099	0.00988	0.01376	0.02372	0.05119	79.77805	51	0.15600	0.12300	2930.00000	18.97000	M	171.22194	13.38136	242.84391	65.55302	inf	2MASSIJ1124532+132253
0	0.72164	0.53047	0.40159	0.00000	1.96488	4.24954	2.46209	5.31066	0.14291	0.08399	0.07897	261.26031	0.01133	0.01133	0.00028	0.00072	902.03535	0.00678	1467.62953	52	0.75118	0.69000	3885.39209	15.78000	K	320.05759	-19.85228	29.65136	-41.37135	inf	HD203040
0	3.86317	16.40445	7.32656	0.00000	1.96488	4.67871	4.51994	1.28806	0.49804	0.59917	0.04694	261.26031	0.11166	0.11166	0.00641	0.00708	9.29311	0.55838	409.03493	52	0.75118	0.69000	3885.39209	15.78000	K	320.05759	-19.85228	29.65136	-41.37135	inf	HD203040
0	2.68693	93.13422	3.47225	0.00000	1.96488	1.95331	4.98797	3.58325	0.61569	0.56301	0.05706	261.26031	0.35535	0.35535	0.01617	0.02252	0.91755	0.05114	214.47757	52	0.75118	0.69000	3885.39209	15.78000	K	320.05759	-19.85228	29.65136	-41.37135	inf	HD203040
0	0.55118	188.89664	0.14839	0.00000	1.96488	3.50811	2.23204	1.13930	0.49830	0.50017	0.03247	261.26031	0.56938	0.56938	0.03528	0.03608	0.35739	0.43051	181.11367	52	0.75118	0.69000	3885.39209	15.78000	K	320.05759	-19.85228	29.65136	-41.37135	inf	HD203040
0	1.38746	340.29468	2.65160	0.00000	1.96488	0.09164	4.05025	0.76249	0.26500	0.07600	0.08410	261.26031	0.84299	0.84299	0.02110	0.05342	0.16304	0.92569	163.75732	52	0.75118	0.69000	3885.39209	15.78000	K	320.05759	-19.85228	29.65136	-41.37135	inf	HD203040
0	1.96952	17.75732	8.47141	0.00000	1.26803	3.31187	5.86259	2.36106	0.12571	0.52349	0.09782	0.66187	0.07577	0.07577	0.00189	0.00414	0.61880	0.01100	238.70162	53	0.21700	0.18400	3025.00000	18.31000	M	149.11232	22.65030	209.45762	50.25884	inf	G49-32
0	3.33839	106.09225	21.54350	0.00000	1.26803	4.11079	3.68848	3.24783	0.52073	0.31657	0.04687	0.66187	0.24948	0.24948	0.01110	0.01363	0.05708	0.08352	113.19244	53	0.21700	0.18400	3025.00000	18.31000	M	149.11232	22.65030	209.45762	50.25884	inf	G49-32
0	1.45478	49.27133	13.37002	0.00000	1.62642	2.04525	4.47031	5.88761	0.30707	0.23123	0.01390	278.47600	0.17002	0.17002	0.00590	0.00989	0.38679	0.82891	200.26038	54	0.32544	0.27000	3290.00000	17.19000	M	147.20917	15.64580	218.48255	46.22448	inf	G43-2
0	1.61176	195.57751	4.64220	0.00000	1.62642	1.90037	0.56406	1.85846	0.77576	0.41667	0.08029	278.47600	0.42622	0.42622	0.01868	0.02479	0.06154	0.06120	95.39500	54	0.32544	0.27000	3290.00000	17.19000	M	147.20917	15.64580	218.48255	46.22448	inf	G43-2
0	0.56163	379.89430	0.15791	0.00000	1.62642	4.34681	3.30064	6.17556	0.03217	0.14567	0.01475	278.47600	0.66354	0.66354	0.03855	0.03860	0.02539	0.34439	110.20039	54	0.32544	0.27000	3290.00000	17.19000	M	147.20917	15.64580	218.48255	46.22448	inf	G43-2
0	2.79431	154.02220	9.59409	0.00000	2.07438	4.17575	1.52052	5.17887	0.48253	0.53745	0.07607	7.89734	0.36348	0.36348	0.01875	0.02005	0.09919	0.16143	132.47851	55	0.35213	0.27000	3291.00000	18.13000	M	282.92025	24.45895	54.99488	10.83240	inf	G184-36
0	2.69612	0.74104	4.94024	0.00000	1.25379	6.02738	1.46376	0.78043	0.25503	0.07650	0.02451	4.78131	0.01423	0.01423	0.00048	0.00072	514.05835	0.03968	1231.23755	56	0.60047	0.70000	4231.00000	19.88000	K	167.79459	-10.95089	267.03220	44.81939	inf	HD97214
0	1.10503	102.25027	1.48349	0.00000	1.25379	0.74332	1.11452	2.16888	0.41309	0.57360	0.04180	4.78131	0.38000	0.38000	0.01894	0.01911	0.72096	0.38833	224.47883	56	0.60047	0.70000	4231.00000	19.88000	K	167.79459	-10.95089	267.03220	44.81939	inf	HD97214
0	0.85903	389.66834	0.44547	0.00000	1.25379	5.72211	4.56128	2.24583	0.48850	0.13435	0.06234	4.78131	0.92711	0.92711	0.04103	0.04664	0.12112	0.11733	138.85685	56	0.60047	0.70000	4231.00000	19.88000	K	167.79459	-10.95089	267.03220	44.81939	inf	HD97214
0	2.08196	27.69392	6.46922	0.00000	2.51576	2.73665	1.02261	0.88322	0.78534	0.34571	0.09742	0.62158	0.13200	0.13200	0.00555	0.00666	2.04650	0.09179	226.59312	57	0.60866	0.40000	3214.96973	19.82000	M	340.66147	17.66924	84.41040	-35.39350	inf	G67-15
0	0.52914	125.83604	0.19032	0.00000	2.51576	4.62578	6.02067	2.85068	0.14796	0.50455	0.08604	0.62158	0.36213	0.36213	0.01738	0.01827	0.27193	0.17958	193.09989	57	0.60866	0.40000	3214.96973	19.82000	M	340.66147	17.66924	84.41040	-35.39350	inf	G67-15
0	0.61346	1.02448	0.12833	0.00000	0.78835	0.37827	5.01381	3.89065	0.75314	0.51011	0.02656	548.64561	0.01286	0.01286	0.00076	0.00081	65.62136	0.16202	558.37467	58	0.33919	0.27000	3198.20068	15.83000	M	336.09562	-65.97670	323.07794	-44.97073	inf	WT929
0	1.66187	159.61854	6.60480	0.00000	0.78835	0.02076	0.94626	4.15667	0.59268	0.47172	0.06723	548.64561	0.37223	0.37223	0.01775	0.02351	0.07827	0.71750	117.60865	58	0.33919	0.27000	3198.20068	15.83000	M	336.09562	-65.97670	323.07794	-44.97073	inf	WT929
0	0.95284	30.88868	0.59557	0.00000	1.07811	4.58946	1.96418	3.95510	0.62949	0.41054	0.08403	4.16468	0.09582	0.09582	0.00665	0.00700	0.17599	0.49089	140.64615	59	0.15600	0.12300	2930.00000	13.68000	M	354.39994	16.36758	98.40454	-42.96004	inf	LP463-23
0	1.50371	153.37260	2.15490	0.00000	1.80830	5.90959	4.31114	5.80666	0.65422	0.06959	0.03953	355.25748	0.36246	0.36246	0.01457	0.01859	0.06242	0.69239	106.67875	60	0.29974	0.27000	3172.51587	19.50000	M	198.52433	3.89968	317.02811	66.14933	inf	G62-18
0	1.85447	52.45274	2.65160	0.00000	1.71479	2.93783	6.01437	5.51023	0.15662	0.04571	0.06880	361.81325	0.13639	0.13639	0.00409	0.00786	0.08687	0.87117	144.80283	61	0.15600	0.12300	2930.00000	17.35000	M	279.38255	20.51168	49.93916	12.14162	inf	LSPMJ1837+2030
